"","disp_key","rpt_date","submit_number","facility_no","field_pool","opno","dis_sold","dis_reinject","flare_gtr","flare_lt","pilot_purge","assist_gas","used","d_other","tr_from","tr_to","ng_leq","purch_gas","amnd_rpt","cmmnt","dt_mod"
"15516",8020,"02/01/05 00:00:00",1330000022,38,0,145000,0,0,0,17878,5600,0,144535,0,36181,-2205,0,0,0,"xfer from:TBPF,","03/23/05 00:00:00"
"15517",8021,"02/01/05 00:00:00",1330000023,38,0,145000,0,0,0,2549,168,0,46786,0,29227,-2068,0,65985,0,"xfer from:TBPF,GR,SH","03/23/05 00:00:00"
"15518",8022,"02/01/05 00:00:00",1330000025,38,0,145000,2335341,0,149,1648,6952,0,130274,0,0,-88396,0,0,0,"xfer to: TBPF,DV,KS,A-15","03/23/05 00:00:00"
"15519",8023,"02/01/05 00:00:00",1330000014,32,0,146700,0,0,1724,0,980,0,20538,0,0,0,0,1368,0,"","03/14/05 00:00:00"
"15520",8024,"02/01/05 00:00:00",1330000015,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/17/05 00:00:00"
"15521",8025,"02/01/05 00:00:00",1330000016,32,0,146700,0,0,1037,0,1400,0,9810,0,0,0,0,16902,0,"","03/14/05 00:00:00"
"15522",8026,"02/01/05 00:00:00",1330000007,27,0,145000,0,0,58,20,196,0,13121,0,0,-8228,0,0,0,"xfer to: GPTF- AB, Lex","03/23/05 00:00:00"
"15523",8028,"02/01/05 00:00:00",1330000005,27,0,145000,0,0,0,0,196,0,30242,0,0,-8651,0,233,0,"xfer to: GPTF- AB, Lex","03/23/05 00:00:00"
"15524",8029,"02/01/05 00:00:00",1330000029,41,0,119500,0,0,0,1541,2465,0,1791,0,0,0,0,39942,0,"","03/22/05 00:00:00"
"15525",8030,"02/01/05 00:00:00",1330000030,42,0,129000,13656,0,0,0,0,0,252,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15526",8031,"02/01/05 00:00:00",2830000008,43,0,110800,105533,0,0,0,0,0,2990,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15527",8032,"02/01/05 00:00:00",1330000031,44,0,129000,306983,0,2543,0,0,0,286,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15528",8033,"02/01/05 00:00:00",1330000032,45,0,129000,155289,0,1363,399,0,0,280,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15529",31847,"03/01/08 00:00:00",1330000012,13,0,129000,1889378,0,0,166,0,0,81024,0,429954,0,0,0,0,"","09/29/08 07:22:00"
"15530",8035,"02/01/05 00:00:00",90000001,47,0,118300,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/14/05 00:00:00"
"15531",8036,"02/01/05 00:00:00",1330000035,37,0,145000,0,0,0,103,502,0,6463,0,4587,-351,0,0,0,"xfer from: GR,SH, xfer to: TBPF,TBF","03/23/05 00:00:00"
"15532",8037,"02/01/05 00:00:00",2830000009,49,0,110800,94032,0,0,0,0,0,2304,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15533",8038,"02/01/05 00:00:00",2310000001,50,0,110800,303806,0,0,446,0,0,1065,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15534",8039,"02/01/05 00:00:00",2830000010,51,0,110800,151963,0,0,0,0,0,2776,0,0,0,0,0,0,"","03/22/05 00:00:00"
"15535",31848,"03/01/08 00:00:00",1330000013,14,0,129000,615877,0,0,75,0,0,4288,0,0,-429954,0,0,0,"","04/16/08 00:00:00"
"15536",21934,"10/01/05 00:00:00",1330000030,42,0,129000,2676,0,0,0,0,0,158,0,0,0,0,0,0,"","11/20/05 00:00:00"
"15537",22138,"12/01/05 00:00:00",2830000012,53,0,129000,89597,0,0,0,0,0,2478,0,0,0,0,0,0,"","01/19/06 00:00:00"
"15538",22160,"01/01/06 00:00:00",290000032,7,0,112300,0,0,2357,5954,32321,0,646318,0,0,-23262745,0,0,0,"xfer to: CGF","02/22/06 00:00:00"
"15539",22163,"01/01/06 00:00:00",1330000018,15,0,129000,216467,0,0,0,0,0,788,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15540",22165,"01/01/06 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,248,0,"","10/30/07 07:45:34"
"15541",22166,"01/01/06 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/22/06 00:00:00"
"15542",22167,"01/01/06 00:00:00",230000003,19,0,131300,138952,0,0,0,0,0,739,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15543",22174,"01/01/06 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2263,0,7013,-4751,0,0,0,"xfer to: GPTF-GPP,  xfer from:  AN, BR","02/22/06 00:00:00"
"15544",22175,"01/01/06 00:00:00",1330000006,27,0,145000,0,0,1307,747,620,0,21121,0,0,-934,0,14114,0,"xfer to: GPTF-GPP","02/22/06 00:00:00"
"15545",22176,"01/01/06 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,5515,0,5685,-169,0,0,0,"xfer from: GPP, AN, BR","02/22/06 00:00:00"
"15546",22177,"01/01/06 00:00:00",1330000010,29,0,145000,384,0,32,849,620,0,2930,0,4816,0,0,0,0,"xfer from: GPTF-GPP, AN, BR","03/02/06 00:00:00"
"15547",22178,"01/01/06 00:00:00",2830000002,30,0,145000,91455,0,0,0,0,0,1797,0,0,0,0,0,0,"","02/22/06 00:00:00"
"15548",22179,"01/01/06 00:00:00",1330000012,13,0,129000,2938787,0,0,103,0,0,142012,0,484991,0,0,0,0,"XFER CLU POOL","01/02/07 12:23:28"
"15549",22180,"01/01/06 00:00:00",1330000013,14,0,129000,704137,0,0,0,0,0,4875,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15550",22181,"01/01/06 00:00:00",290000021,22,0,134200,11115,2536636,4741,1715,19397,15666,923623,0,164420,-715513,0,0,0,"xfer from: CGF , xfer to:  CPF-3","02/24/10 00:00:00"
"15551",22182,"01/01/06 00:00:00",290000022,23,0,134200,21754,4472314,5780,1026,15547,0,758897,0,1444037,0,0,0,0,"xfer from: CGF,  CPF-1","02/22/06 00:00:00"
"15552",22183,"01/01/06 00:00:00",290000023,24,0,134200,1033,0,8,274,15664,0,762732,0,0,0,0,0,0,"","02/17/06 00:00:00"
"15553",22184,"01/01/06 00:00:00",2830000003,31,0,145000,15795,0,0,0,0,0,582,0,0,0,0,0,0,"","02/22/06 00:00:00"
"15554",22185,"01/01/06 00:00:00",1.33e+09,38,0,145000,2596,0,3702,0,775,0,22894,-2132,99808,-71973,0,38810,0,"xfer from: Mon, GR, KS, SH, DV,   xfer to: DV, KS, Mon.","02/22/06 00:00:00"
"15555",22186,"01/01/06 00:00:00",1330000020,37,0,145000,0,0,0,835,3609,0,29295,0,0,-3022,0,38792,0,"xfer to:TBPF,  xfer from: Mon A-15rd, A-27rd,","02/22/06 00:00:00"
"15556",22187,"01/01/06 00:00:00",1330000021,38,0,145000,0,0,0,20297,837,0,12347,0,12200,-1593,0,75701,0,"xfer from: SH,  xfer to: TBPF","02/22/06 00:00:00"
"15557",22188,"01/01/06 00:00:00",1330000022,38,0,145000,0,0,0,38370,6200,0,186180,0,453,-1800,0,2806,0,"xfer from: SH,  xfer to: TBPF","02/22/06 00:00:00"
"15558",22189,"01/01/06 00:00:00",1330000023,38,0,145000,0,0,0,3847,186,0,32165,0,12339,-1739,0,76565,0,"xfer from: SH,  xfer to: TBPF","02/22/06 00:00:00"
"15559",22190,"01/01/06 00:00:00",1330000025,38,0,145000,2055517,0,2172,20,8088,0,155523,0,0,-54719,0,0,0,"xfer to:TBPF, DV, KS, A-15","02/22/06 00:00:00"
"15560",22191,"01/01/06 00:00:00",1330000014,32,0,146700,0,0,1666,0,1085,0,24163,0,0,0,0,4051,0,"","02/15/06 00:00:00"
"15561",22192,"01/01/06 00:00:00",1330000016,32,0,146700,0,0,534,0,1550,0,1748,0,0,0,0,27481,0,"","02/15/06 00:00:00"
"15562",22193,"01/01/06 00:00:00",1330000007,27,0,145000,0,0,25,5,217,0,14522,0,0,-4859,0,0,0,"xfer to: GPTF-LEX,  GPTF-A, B","02/23/06 00:00:00"
"15563",22194,"01/01/06 00:00:00",290000002,3,0,112300,118958,11025090,3289,26,10199,23942,1028158,0,0,0,104233,0,0,"","02/15/06 00:00:00"
"15564",22195,"01/01/06 00:00:00",1330000005,27,0,145000,0,0,0,0,217,0,28117,0,0,-6800,0,2900,0,"xfer to: GPTF-LEX,  GPTF-A, B","02/22/06 00:00:00"
"15565",22196,"01/01/06 00:00:00",1330000029,41,0,119500,0,0,0,1800,2823,0,1747,0,0,0,0,29574,0,"","02/20/06 00:00:00"
"15566",22197,"01/01/06 00:00:00",1330000030,42,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15567",22198,"01/01/06 00:00:00",2830000008,43,0,110800,130539,0,0,0,0,0,835,0,0,0,0,0,0,"","02/15/06 00:00:00"
"15568",22199,"01/01/06 00:00:00",1330000031,44,0,129000,521000,0,0,0,0,0,4922,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15569",22200,"01/01/06 00:00:00",1330000032,45,0,129000,165384,0,1344,0,0,0,465,0,0,0,0,0,0,"","02/19/06 00:00:00"
"15570",22202,"01/01/06 00:00:00",1330000035,37,0,145000,0,0,0,176,762,0,14374,0,10251,-203,0,0,0,"xfer to:TBPF,  xfer from: Mon A-15rd, A-27rd, SH","02/22/06 00:00:00"
"15571",22203,"01/01/06 00:00:00",2830000009,49,0,110800,116713,0,0,0,0,0,2343,0,0,0,0,0,0,"","02/15/06 00:00:00"
"15572",22204,"01/01/06 00:00:00",2310000001,50,0,110800,291382,0,0,566,0,0,1208,0,0,0,0,0,0,"","02/22/06 00:00:00"
"15573",22205,"01/01/06 00:00:00",2830000010,51,0,110800,87639,0,0,0,0,0,2451,0,0,0,0,0,0,"","02/15/06 00:00:00"
"15574",22206,"01/01/06 00:00:00",2830000011,1,0,129000,68723,0,0,0,0,0,3720,0,0,0,0,0,0,"","02/15/06 00:00:00"
"15575",22208,"01/01/06 00:00:00",2830000012,53,0,129000,84944,0,0,0,0,0,2474,0,0,0,0,0,0,"","02/15/06 00:00:00"
"15576",22209,"01/01/06 00:00:00",1330000039,54,0,119500,48179,0,0,0,0,0,0,0,0,0,0,0,0,"","02/20/06 00:00:00"
"15577",22211,"01/01/06 00:00:00",1330000002,35,0,145000,5710,68905,0,514,1085,0,109016,8510,-51465,0,0,407333,0,"","06/01/06 10:26:16"
"15578",22213,"01/01/06 00:00:00",1330000017,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,644,0,"","02/22/06 00:00:00"
"15579",22215,"02/01/06 00:00:00",290000019,2,0,112300,0,305415,2740,256,364,0,37490,0,0,0,0,0,0,"","03/14/06 00:00:00"
"15580",22216,"02/01/06 00:00:00",1330000011,11,0,129000,468275,0,1382,0,120,0,8154,0,0,0,0,0,0,"","08/11/11 12:00:41"
"15581",22217,"02/01/06 00:00:00",2830000001,21,0,134200,4645552,0,0,0,0,0,17444,0,0,0,0,0,0,"","03/16/06 00:00:00"
"15582",22218,"02/01/06 00:00:00",290000024,4,0,112300,15235,487411,38378,4159,3324,0,241376,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15583",22219,"02/01/06 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15584",22220,"02/01/06 00:00:00",290000025,5,0,112300,0,11454773,6559,3224,0,0,0,0,0,0,0,2367639,0,"","03/17/06 00:00:00"
"15585",22221,"02/01/06 00:00:00",2830000004,26,0,134200,3326307,0,0,1511,939,0,359499,0,0,0,0,0,0,"","03/16/06 00:00:00"
"15586",22222,"02/01/06 00:00:00",2830000006,33,0,145000,0,0,0,0,0,0,42,0,0,0,0,0,0,"","04/12/07 07:44:14"
"15587",22223,"02/01/06 00:00:00",290000028,7,0,112300,0,0,0,3783,23516,15751,728453,0,269583,-67641904,0,0,0,"xfer from: CGF,  xfer to: CGF","02/24/10 00:00:00"
"15588",22224,"02/01/06 00:00:00",290000029,7,0,112300,0,0,109,109,17425,0,679800,0,307275,-15769897,0,0,0,"xfer from: CGF,  xfer to: CGF","02/24/10 00:00:00"
"15589",22225,"02/01/06 00:00:00",290000030,7,0,112300,0,0,0,1091,30944,417,899359,0,930303,-30883454,0,0,0,"xfer from: CGF,  xfer to: CGF","02/23/10 00:00:00"
"15590",22226,"02/01/06 00:00:00",290000031,7,0,112300,0,0,4979,15119,46050,0,759734,0,0,-61953548,0,0,0,"xfer to: CGF","03/21/06 00:00:00"
"15591",22227,"02/01/06 00:00:00",290000032,7,0,112300,0,0,13694,21653,27686,0,652202,0,0,-21416684,0,0,0,"xfer to: CGF","03/21/06 00:00:00"
"15592",22228,"02/01/06 00:00:00",290000033,7,0,112300,0,0,198,352,12571,0,472483,0,0,-22197987,0,0,0,"xfer to: CGF","03/21/06 00:00:00"
"15593",22229,"02/01/06 00:00:00",230000001,19,0,131300,17511,0,0,0,0,0,217,0,0,0,0,0,0,"","03/14/06 00:00:00"
"15594",22230,"02/01/06 00:00:00",1330000018,15,0,129000,192838,0,0,0,0,0,660,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15595",22231,"02/01/06 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,700,0,"","10/30/07 07:13:12"
"15596",22232,"02/01/06 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,224,0,"","10/30/07 07:45:40"
"15597",22233,"02/01/06 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15598",22234,"02/01/06 00:00:00",230000003,19,0,131300,117142,0,0,0,0,0,710,0,0,0,0,0,0,"","03/14/06 00:00:00"
"15599",22235,"02/01/06 00:00:00",1330000026,10,0,119500,297139,0,0,0,0,0,3002,0,0,0,0,0,0,"","03/15/06 00:00:00"
"15600",22236,"02/01/06 00:00:00",1330000028,18,0,129000,68929,0,0,0,0,0,0,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15601",22237,"02/01/06 00:00:00",1330000027,10,0,119500,5744,0,267,0,34,0,2062,0,0,0,0,0,0,"","03/15/06 00:00:00"
"15602",22238,"02/01/06 00:00:00",2.9e+08,6,0,112300,2925091,193913167,0,0,30484,0,5561941,0,202430683,0,0,0,0,"xfer from CGF & FS-1","03/21/06 00:00:00"
"15603",22239,"02/01/06 00:00:00",290000008,7,0,112300,2282773,8380168,0,0,25818,40335,3015908,0,219527579,-205782577,2282773,0,0,"XFER FROM: FS1, FS2, FS3, GC1, GC2. GC3, XFER TO; FS1, FS2, FS3, CCP, GPMA","02/24/10 00:00:00"
"15604",22240,"02/01/06 00:00:00",290000009,9,0,112300,119400,10937891,0,1052,10877,149455,867600,1472187,2180628,0,119400,0,0,"xfer From: CGF","02/24/10 00:00:00"
"15605",22241,"02/01/06 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2142,0,7363,-5221,0,0,0,"xfer to: GPTF-GPP,  xfer from: AN & BR","03/21/06 00:00:00"
"15606",22242,"02/01/06 00:00:00",1330000006,27,0,145000,0,0,2309,215,560,0,15690,0,0,-460,0,15420,0,"xfer to: GPTF-GPP","03/21/06 00:00:00"
"15607",22243,"02/01/06 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,5431,0,5681,-250,0,0,0,"xfer to: GPTF-LEx,  xfer from: AN, GP  & BR","03/21/06 00:00:00"
"15608",22244,"02/01/06 00:00:00",1330000010,29,0,145000,115,0,13,1064,560,0,5131,0,6883,0,0,0,0," xfer from: AN, BR & GPTF-GPP","03/21/06 00:00:00"
"15609",22245,"02/01/06 00:00:00",2830000002,30,0,145000,102982,0,0,0,0,0,2900,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15610",22246,"02/01/06 00:00:00",2830000005,1,0,129000,2510913,0,0,99,0,0,118606,0,0,0,0,0,0,"425461","04/14/06 00:00:00"
"15611",22247,"02/01/06 00:00:00",1330000013,14,0,129000,563650,0,1950,0,0,0,4055,0,0,0,0,0,0,"-425461","03/21/06 00:00:00"
"15612",22248,"02/01/06 00:00:00",290000021,22,0,134200,9861,1935911,106,3123,13884,10120,823776,0,195531,-509900,0,0,0,"xfer from: PBU CGF,  Xfer to: CPF-2","02/24/10 00:00:00"
"15613",22249,"02/01/06 00:00:00",290000022,23,0,134200,18968,4272523,0,903,14648,0,654577,0,1242380,0,0,0,0,"xfer from: PBU CGF & CPF-2","03/21/06 00:00:00"
"15614",22250,"02/01/06 00:00:00",290000023,24,0,134200,941,0,0,340,13515,0,671223,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15615",22251,"02/01/06 00:00:00",2830000003,31,0,145000,0,0,0,0,0,0,222,0,0,0,0,0,0,"","10/04/06 00:00:00"
"15616",22252,"02/01/06 00:00:00",1.33e+09,38,0,145000,2135,0,3746,0,700,0,19772,2299,104497,-75545,0,34270,0,"xfer from: Mon, GR, KS, SH, DV,  xfer to: DV, KS, Mon","03/21/06 00:00:00"
"15617",22253,"02/01/06 00:00:00",1330000020,37,0,145000,0,0,0,841,3249,0,25865,0,0,-2015,0,33783,0,"xfer to: TBPF, A15rd & A-27rd","03/21/06 00:00:00"
"15618",22254,"02/01/06 00:00:00",1330000021,38,0,145000,0,0,0,10132,756,0,16581,0,16306,-1896,0,65626,0,"xfer from: SH,  xfer to: TBPF","03/21/06 00:00:00"
"15619",22255,"02/01/06 00:00:00",1330000022,38,0,145000,0,0,0,20303,5600,0,166243,0,685,-2439,0,2759,0,"xfer from: SH,  xfer to: TBPF","03/21/06 00:00:00"
"15620",22256,"02/01/06 00:00:00",1330000023,38,0,145000,0,0,0,11429,168,0,32497,0,17500,-1818,0,70433,0,"xfer from: SH,  xfer to: TBPF","03/21/06 00:00:00"
"15621",22257,"02/01/06 00:00:00",1330000025,38,0,145000,1836166,0,3154,709,4804,0,134259,0,0,-62954,0,0,0,"xfer to: TBPF, DV, KS & A-15rd","03/21/06 00:00:00"
"15622",22258,"02/01/06 00:00:00",1330000014,32,0,146700,0,0,1351,0,980,0,19802,0,0,0,0,3574,0,"","03/14/06 00:00:00"
"15623",22259,"02/01/06 00:00:00",1330000016,32,0,146700,0,0,218,0,1400,0,252,0,0,0,0,26197,0,"","03/14/06 00:00:00"
"15624",22260,"02/01/06 00:00:00",1330000007,27,0,145000,0,0,69,25,196,0,11632,0,0,-7670,0,501,0,"xfer to: GPTF-Lex, GPTF-AB","03/21/06 00:00:00"
"15625",22261,"02/01/06 00:00:00",290000002,3,0,112300,98580,9963097,3108,2062,9212,21960,958898,0,0,0,84728,0,0,"","03/14/06 00:00:00"
"15626",22262,"02/01/06 00:00:00",1330000005,27,0,145000,0,0,119,0,196,0,25039,0,0,-6326,0,3940,0,"xfer to: GPTF-Lex, GPTF-AB","03/21/06 00:00:00"
"15627",22263,"02/01/06 00:00:00",1330000029,41,0,119500,0,0,109,1796,2720,0,1249,0,0,0,0,26439,0,"","03/15/06 00:00:00"
"15628",22264,"02/01/06 00:00:00",1330000030,42,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15629",22265,"02/01/06 00:00:00",2830000008,43,0,110800,175785,0,0,0,0,0,2240,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15630",22266,"02/01/06 00:00:00",1330000031,44,0,129000,466620,0,0,0,0,0,3130,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15631",22267,"02/01/06 00:00:00",1330000032,45,0,129000,146494,0,2064,0,0,0,351,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15632",22269,"02/01/06 00:00:00",1330000035,37,0,145000,0,0,0,181,699,0,12839,0,8210,-231,0,0,0,"xfer From: Mon,  A15rd & A-27rd,  xfer to: TBPF","03/21/06 00:00:00"
"15633",22270,"02/01/06 00:00:00",2830000009,49,0,110800,92712,0,0,0,0,0,1965,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15634",22271,"02/01/06 00:00:00",2310000001,50,0,110800,246405,0,0,25,0,0,987,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15635",22272,"02/01/06 00:00:00",2830000010,51,0,110800,65618,0,0,0,0,0,2171,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15636",22273,"02/01/06 00:00:00",2830000011,1,0,129000,52810,0,0,0,0,0,3140,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15637",22275,"02/01/06 00:00:00",2830000012,53,0,129000,31928,0,0,0,0,0,972,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15638",22276,"02/01/06 00:00:00",1330000039,54,0,119500,37733,0,0,0,0,0,0,0,0,0,0,0,0,"","03/15/06 00:00:00"
"15639",22278,"02/01/06 00:00:00",1330000002,35,0,145000,9783,315204,110,26,980,0,101783,5381,-308896,0,0,215650,0,"","06/01/06 10:27:41"
"15640",22280,"02/01/06 00:00:00",1330000017,32,0,145000,0,0,0,0,0,0,0,0,0,0,0,539,0,"","03/21/06 00:00:00"
"15641",22281,"02/01/06 00:00:00",1330000015,32,0,145000,0,0,0,0,0,0,539,0,0,0,0,0,0,"","03/21/06 00:00:00"
"15642",22282,"03/01/06 00:00:00",1030000017,20,0,134200,49154,4257562,968,5649,20359,0,463449,0,0,0,0,0,0,"","02/16/07 15:01:20"
"15643",22283,"03/01/06 00:00:00",290000019,2,0,112300,0,385329,4808,427,403,0,46410,0,0,0,0,0,0,"","04/12/06 00:00:00"
"15644",22284,"03/01/06 00:00:00",1330000011,11,0,129000,525755,0,4613,0,120,0,9165,0,0,0,0,0,0,"","08/11/11 12:00:53"
"15645",22285,"03/01/06 00:00:00",2830000001,21,0,134200,5075577,0,0,0,0,0,19313,0,0,0,0,0,0,"","04/18/06 00:00:00"
"15646",22286,"03/01/06 00:00:00",290000024,4,0,112300,19567,586329,137,292,3787,0,306751,0,0,0,0,0,0,"","02/24/10 00:00:00"
"15647",22287,"03/01/06 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"","04/19/06 00:00:00"
"15648",22288,"03/01/06 00:00:00",290000025,5,0,112300,0,14310909,3769,2256,0,0,0,0,0,0,0,2693851,0,"","04/18/06 00:00:00"
"15649",22289,"03/01/06 00:00:00",2830000004,26,0,134200,3621680,0,0,2421,1001,0,134968,0,0,0,0,0,0,"","04/19/06 00:00:00"
"15650",22290,"03/01/06 00:00:00",2830000006,33,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","08/13/07 05:55:41"
"15651",22291,"03/01/06 00:00:00",290000028,7,0,112300,0,0,4517,6651,26093,20576,789664,0,254636,-84655861,0,0,0,"xfer from: CGF, xfer to CGF","02/24/10 00:00:00"
"15652",22292,"03/01/06 00:00:00",290000029,7,0,112300,0,0,0,0,19389,0,754200,0,337294,-15782832,0,0,0,"xfer from:  CGF,  xfer to: CGF","02/24/10 00:00:00"
"15653",22293,"03/01/06 00:00:00",290000030,7,0,112300,0,0,0,137,34339,3707,1040259,0,1074598,-35225509,0,0,0,"xfer from:  CGF,  xfer to: CGF","02/23/10 00:00:00"
"15654",22294,"03/01/06 00:00:00",290000031,7,0,112300,0,0,5322,3735,50888,0,843336,0,0,-74567938,0,0,0," xfer to: CGF","04/26/06 00:00:00"
"15655",22295,"03/01/06 00:00:00",290000032,7,0,112300,0,0,163471,0,28488,0,309625,0,0,-473261,0,0,0,"xfer to: CGF","04/24/06 00:00:00"
"15656",22296,"03/01/06 00:00:00",290000033,7,0,112300,0,0,0,3570,15170,0,594759,0,0,-31079271,0,0,0,"xfer to: CGF","04/24/06 00:00:00"
"15657",22297,"03/01/06 00:00:00",230000001,19,0,131300,20169,0,0,0,0,0,230,0,0,0,0,0,0,"","04/11/06 00:00:00"
"15658",22298,"03/01/06 00:00:00",1330000018,15,0,129000,211099,0,0,0,0,0,709,0,0,0,0,0,0,"","04/20/06 00:00:00"
"15659",22299,"03/01/06 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,775,0,"","10/30/07 07:13:15"
"15660",22300,"03/01/06 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,248,0,"","10/30/07 07:45:44"
"15661",22301,"03/01/06 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","04/22/06 00:00:00"
"15662",22302,"03/01/06 00:00:00",230000003,19,0,131300,134996,0,0,0,0,0,777,0,0,0,0,0,0,"","04/11/06 00:00:00"
"15663",22303,"03/01/06 00:00:00",1330000026,10,0,119500,372925,0,0,0,0,0,3762,0,0,0,0,0,0,"","04/28/06 00:00:00"
"15664",22304,"03/01/06 00:00:00",1330000028,18,0,129000,60743,0,0,0,0,0,0,0,0,0,0,0,0,"","04/20/06 00:00:00"
"15665",22305,"03/01/06 00:00:00",1330000027,10,0,119500,6932,0,382,0,37,0,2774,0,0,0,0,0,0,"","04/28/06 00:00:00"
"15666",22306,"03/01/06 00:00:00",2.9e+08,6,0,112300,3297011,215559959,0,3639,33745,0,6726310,0,225620664,0,0,0,0,"xfer from:  CGF & FS1","04/24/06 00:00:00"
"15667",22307,"03/01/06 00:00:00",290000008,7,0,112300,2326879,6634128,0,5733,28810,48587,3319494,0,241431536,-229067905,2326879,0,0,"xfer from:  FS1, FS2, FS3, GC1, GC2, GC3, xfer to: FS1, FS2, FS3, CCP & GPMA","02/24/10 00:00:00"
"15668",22308,"03/01/06 00:00:00",290000009,9,0,112300,123159,12271460,0,0,12074,109153,935134,1190661,2173664,0,123159,0,0,"MI Gas from PBU","02/24/10 00:00:00"
"15669",22309,"03/01/06 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2442,0,750,-5058,0,0,0,"xfer from: An & Br, GP  xfer to: GPTF-Lex","04/24/06 00:00:00"
"15670",22310,"03/01/06 00:00:00",1330000006,27,0,145000,0,0,4671,266,620,0,10052,0,0,-283,0,21263,0,"xfer to:  GPTF-GPP","04/24/06 00:00:00"
"15671",22311,"03/01/06 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,5084,0,5341,-257,0,0,0,"xfer from: An & Br,  xfer to: GPTF","04/24/06 00:00:00"
"15672",22312,"03/01/06 00:00:00",1330000010,29,0,145000,137,0,7,1177,620,0,5315,0,7256,0,0,0,0,"xfer from: GPTF-GPP, An & Br","04/24/06 00:00:00"
"15673",22313,"03/01/06 00:00:00",2830000002,30,0,145000,103507,0,0,0,0,0,3099,0,0,0,0,0,0,"","04/22/06 00:00:00"
"15674",22314,"03/01/06 00:00:00",1330000012,13,0,129000,2531134,0,0,397,0,0,107487,0,447861,0,0,0,0,"XFER CLU POOL","01/02/07 13:05:18"
"15675",22315,"03/01/06 00:00:00",1330000013,14,0,129000,614087,0,1555,27,0,0,4354,0,0,0,0,0,0,"-447861","04/20/06 00:00:00"
"15676",22316,"03/01/06 00:00:00",290000021,22,0,134200,10894,2668287,0,2659,15154,10043,936156,0,240628,-912368,0,0,0,"xfer from: PBU CGF LSEOR,  Xfer to: CPF-2","02/24/10 00:00:00"
"15677",22317,"03/01/06 00:00:00",290000022,23,0,134200,20805,4693846,117,12060,14911,0,703967,0,1782871,0,0,0,0,"xfer from: PBU CGF & CPF-1","03/05/07 00:00:00"
"15678",22318,"03/01/06 00:00:00",290000023,24,0,134200,967,0,0,210,15100,0,788209,0,0,0,0,0,0,"","04/21/06 00:00:00"
"15679",22319,"03/01/06 00:00:00",2830000003,31,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","04/22/06 00:00:00"
